"year","iso","rgdpbarro","rgdp","loans1","bassets2","govass","narrowm","money","gdp","iy","cpi","pop","stir","ltrate","crisisST","stocks","dlloans","dlnm","dlm","dlpc","dlloansgdp","dlloansmoney","dlloansr","dlnmr","dlmr","dlloansr.lag1","dlloansr.lag2","dlloansr.lag3","dlloansr.lag4","dlloansr.lag5","dlnmr.lag1","dlnmr.lag2","dlnmr.lag3","dlnmr.lag4","dlnmr.lag5","dlmr.lag1","dlmr.lag2","dlmr.lag3","dlmr.lag4","dlmr.lag5","dlloansgdp.lag1","dlloansgdp.lag2","dlloansgdp.lag3","dlloansgdp.lag4","dlloansgdp.lag5","dlloansmoney.lag1","dlloansmoney.lag2","dlloansmoney.lag3","dlloansmoney.lag4","dlloansmoney.lag5"
1901,"USA",12.0704584121704,4463.86279296875,6.91400003433228,13.0369997024536,NA,1.72000002861023,10.3974704742432,21.0599994659424,0.149641305208206,6.32373189926147,77888,0.0246900003403425,0.0324999988079071,0,7.94999980926514,0.12640778584203,0.0660901195776799,0.119765662430321,0,0.00648575363279136,0.006642123411708,0.12640778584203,0.0660901195776799,0.119765662430321,0.0686060520561786,0.13390818686121,0.0794399193889319,-0.00412541604291694,NA,0.0774580615236695,0.0766926306440949,0.083066610261765,0.0650635302441504,-0.0330608296833693,0.0813456289395358,0.147113372611687,0.125350045249637,0.06400880754451,-0.0184724037749753,0.0298562655032588,0.00963505160356948,0.0435156291393686,-0.0674889609934672,NA,-0.0127395768833569,-0.0132051857504779,-0.0459101258607055,-0.0681342235874271,NA
1902,"USA",12.0314426422119,4420.6298828125,7.66400003433228,14.0260000228882,NA,1.77999997138977,11.4269199371338,21.7299995422363,0.160165995359421,6.57668209075928,79469,0.0356100015342236,0.0329999998211861,0,8.05000019073486,0.102985698683191,0.0342890407716151,0.0944094167426512,0.0392208523613797,0.0716674068277972,0.00857628194053939,0.0637648463218108,-0.00493181158976463,0.0551885643812715,0.12640778584203,0.0686060520561786,0.13390818686121,0.0794399193889319,-0.00412541604291694,0.0660901195776799,0.0774580615236695,0.0766926306440949,0.083066610261765,0.0650635302441504,0.119765662430321,0.0813456289395358,0.147113372611687,0.125350045249637,0.06400880754451,0.00648575363279136,0.0298562655032588,0.00963505160356948,0.0435156291393686,-0.0674889609934672,0.006642123411708,-0.0127395768833569,-0.0132051857504779,-0.0459101258607055,-0.0681342235874271
1903,"USA",12.153636932373,4550.89501953125,8.25699996948242,14.9010000228882,NA,1.87000000476837,12.1475296020508,22.9200000762939,0.147567600011826,6.82963085174561,80946,0.0267200004309416,0.0344999991357327,0,6.57000017166138,0.0745272765910867,0.0493250851855956,0.0611538545032997,0.0377402474226072,0.0212111546182032,0.0133734220877871,0.0367870291684795,0.0115848377629885,0.0234136070806925,0.0637648463218108,0.12640778584203,0.0686060520561786,0.13390818686121,0.0794399193889319,-0.00493181158976463,0.0660901195776799,0.0774580615236695,0.0766926306440949,0.083066610261765,0.0551885643812715,0.119765662430321,0.0813456289395358,0.147113372611687,0.125350045249637,0.0716674068277972,0.00648575363279136,0.0298562655032588,0.00963505160356948,0.0435156291393686,0.00857628194053939,0.006642123411708,-0.0127395768833569,-0.0132051857504779,-0.0459101258607055
1904,"USA",12.3825168609619,4409.5322265625,8.54500007629395,15.8479995727539,NA,1.99000000953674,12.8681497573853,24,0.140622600913048,6.82963085174561,82485,0.0170399993658066,0.0359999984502792,0,8.25,0.0342850037567168,0.0621962101123076,0.0576294230989234,0,-0.0117589314159838,-0.0233444193422063,0.0342850037567168,0.0621962101123076,0.0576294230989234,0.0367870291684795,0.0637648463218108,0.12640778584203,0.0686060520561786,0.13390818686121,0.0115848377629885,-0.00493181158976463,0.0660901195776799,0.0774580615236695,0.0766926306440949,0.0234136070806925,0.0551885643812715,0.119765662430321,0.0813456289395358,0.147113372611687,0.0212111546182032,0.0716674068277972,0.00648575363279136,0.0298562655032588,0.00963505160356948,0.0133734220877871,0.00857628194053939,0.006642123411708,-0.0127395768833569,-0.0132051857504779
1905,"USA",13.2697734832764,4642.1640625,9.53999996185303,17.5109996795654,NA,2.03999996185303,14.3093795776367,26.1900005340576,0.141458302736282,6.82963085174561,84147,0.0296599995344877,0.0350000001490116,0,9.53999996185303,0.110147155965517,0.0248151456278942,0.106159989489928,0,0.0228233074021804,0.00398716647558844,0.110147155965517,0.0248151456278942,0.106159989489928,0.0342850037567168,0.0367870291684795,0.0637648463218108,0.12640778584203,0.0686060520561786,0.0621962101123076,0.0115848377629885,-0.00493181158976463,0.0660901195776799,0.0774580615236695,0.0576294230989234,0.0234136070806925,0.0551885643812715,0.119765662430321,0.0813456289395358,-0.0117589314159838,0.0212111546182032,0.0716674068277972,0.00648575363279136,0.0298562655032588,-0.0233444193422063,0.0133734220877871,0.00857628194053939,0.006642123411708,-0.0127395768833569
1906,"USA",13.5568141937256,5079.1240234375,10.4420003890991,18.7399997711182,NA,2.17000007629395,15.441780090332,28.1599998474121,0.160096794366837,6.82963085174561,85770,0.0386199988424778,0.0355000011622906,0,9.84000015258789,0.0903426907896914,0.0617774135542393,0.0761615920077672,0,0.0178178438297359,0.0141810987819244,0.0903426907896914,0.0617774135542393,0.0761615920077672,0.110147155965517,0.0342850037567168,0.0367870291684795,0.0637648463218108,0.12640778584203,0.0248151456278942,0.0621962101123076,0.0115848377629885,-0.00493181158976463,0.0660901195776799,0.106159989489928,0.0576294230989234,0.0234136070806925,0.0551885643812715,0.119765662430321,0.0228233074021804,-0.0117589314159838,0.0212111546182032,0.0716674068277972,0.00648575363279136,0.00398716647558844,-0.0233444193422063,0.0133734220877871,0.00857628194053939,0.006642123411708
1907,"USA",13.099479675293,5064.89111328125,11.3190002441406,20.1140003204346,NA,2.32999992370605,16.1623992919922,28.9500007629395,0.158967599272728,7.08258008956909,87339,0.047800000756979,0.0379999987781048,1,6.57000017166138,0.0806465789681292,0.0711410321225584,0.0456106843355686,0.036367636690281,0.0529788744666683,0.0350358946325603,0.0442789422778482,0.0347733954322774,0.00924304764528761,0.0903426907896914,0.110147155965517,0.0342850037567168,0.0367870291684795,0.0637648463218108,0.0617774135542393,0.0248151456278942,0.0621962101123076,0.0115848377629885,-0.00493181158976463,0.0761615920077672,0.106159989489928,0.0576294230989234,0.0234136070806925,0.0551885643812715,0.0178178438297359,0.0228233074021804,-0.0117589314159838,0.0212111546182032,0.0716674068277972,0.0141810987819244,0.00398716647558844,-0.0233444193422063,0.0133734220877871,0.00857628194053939
1908,"USA",12.1267442703247,4560.6162109375,10.7629995346069,19.9459991455078,NA,2.52999997138977,16.0594501495361,26.7900009155273,0.145946800708771,6.82963085174561,89055,0.0167299993336201,0.0395000018179417,0,9.02999973297119,-0.0503684681773091,0.0823510565976115,-0.00639004244307939,-0.036367636690281,0.027173044464653,-0.0439784257342293,-0.0140008314870281,0.118718693287893,0.0299775942472016,0.0442789422778482,0.0903426907896914,0.110147155965517,0.0342850037567168,0.0367870291684795,0.0347733954322774,0.0617774135542393,0.0248151456278942,0.0621962101123076,0.0115848377629885,0.00924304764528761,0.0761615920077672,0.106159989489928,0.0576294230989234,0.0234136070806925,0.0529788744666683,0.0178178438297359,0.0228233074021804,-0.0117589314159838,0.0212111546182032,0.0350358946325603,0.0141810987819244,0.00398716647558844,-0.0233444193422063,0.0133734220877871
1909,"USA",13.2973766326904,5017.49609375,11.5480003356934,21.4890003204346,NA,2.55999994277954,17.8095207214355,29.9400005340576,0.160776406526566,6.82963085174561,90845,0.0249000005424023,0.0377000011503696,0,10.3000001907349,0.0703980078280098,0.0117879447086914,0.103435715627507,0,-0.0407686712703318,-0.0330377077994977,0.0703980078280098,0.0117879447086914,0.103435715627507,-0.0140008314870281,0.0442789422778482,0.0903426907896914,0.110147155965517,0.0342850037567168,0.118718693287893,0.0347733954322774,0.0617774135542393,0.0248151456278942,0.0621962101123076,0.0299775942472016,0.00924304764528761,0.0761615920077672,0.106159989489928,0.0576294230989234,0.027173044464653,0.0529788744666683,0.0178178438297359,0.0228233074021804,-0.0117589314159838,-0.0439784257342293,0.0350358946325603,0.0141810987819244,0.00398716647558844,-0.0233444193422063
1910,"USA",13.0748376846313,4963.73583984375,12.7659997940063,22.9220008850098,NA,2.59999990463257,18.6330795288086,31.2999992370605,0.160988003015518,7.08258008956909,92767,0.0274899993091822,0.0379999987781048,0,9.05000019073486,0.100273079827668,0.0155041722079252,0.0452052841102417,0.036367636690281,0.0558504034857008,0.0550677957174263,0.0639054431373867,-0.0208634644823558,0.00883764741996074,0.0703980078280098,-0.0140008314870281,0.0442789422778482,0.0903426907896914,0.110147155965517,0.0117879447086914,0.118718693287893,0.0347733954322774,0.0617774135542393,0.0248151456278942,0.103435715627507,0.0299775942472016,0.00924304764528761,0.0761615920077672,0.106159989489928,-0.0407686712703318,0.027173044464653,0.0529788744666683,0.0178178438297359,0.0228233074021804,-0.0330377077994977,-0.0439784257342293,0.0350358946325603,0.0141810987819244,0.00398716647558844
1911,"USA",13.2844400405884,5045.68408203125,13.2279996871948,24.0259990692139,NA,2.69000005722046,19.7654800415039,32.2400016784668,0.142186596989632,7.08258008956909,94234,0.02364999987185,0.0390000008046627,0,9.10999965667725,0.0355504007745955,0.0340298065376393,0.0589985135004736,0,0.00596050424558858,-0.0234481127258784,0.0355504007745955,0.0340298065376393,0.0589985135004736,0.0639054431373867,0.0703980078280098,-0.0140008314870281,0.0442789422778482,0.0903426907896914,-0.0208634644823558,0.0117879447086914,0.118718693287893,0.0347733954322774,0.0617774135542393,0.00883764741996074,0.103435715627507,0.0299775942472016,0.00924304764528761,0.0761615920077672,0.0558504034857008,-0.0407686712703318,0.027173044464653,0.0529788744666683,0.0178178438297359,0.0550677957174263,-0.0330377077994977,-0.0439784257342293,0.0350358946325603,0.0141810987819244
1912,"USA",13.8443241119385,5200.6982421875,14.1239995956421,25.3719997406006,NA,2.51999998092651,21.1037693023682,34.9199981689453,0.149491995573044,7.33552885055542,95703,0.0350599996745586,0.0390000008046627,0,9.38000011444092,0.0655396779646589,-0.0652823209308054,0.0655146805439926,0.0350912478427936,-0.0143120308709883,2.49974206660841e-05,0.0304484301218653,-0.100373568773599,0.030423432701199,0.0355504007745955,0.0639054431373867,0.0703980078280098,-0.0140008314870281,0.0442789422778482,0.0340298065376393,-0.0208634644823558,0.0117879447086914,0.118718693287893,0.0347733954322774,0.0589985135004736,0.00883764741996074,0.103435715627507,0.0299775942472016,0.00924304764528761,0.00596050424558858,0.0558504034857008,-0.0407686712703318,0.027173044464653,0.0529788744666683,-0.0234481127258784,0.0550677957174263,-0.0330377077994977,-0.0439784257342293,0.0350358946325603
1913,"USA",14.1151752471924,5300.72900390625,14.8210000991821,26.1030006408691,NA,2.78999996185303,21.9273300170898,36.6300010681152,0.158542200922966,7.51259422302246,97606,0.0303700007498264,0.0399999991059303,0,8.03999996185303,0.0481696512297738,0.101782688206036,0.0382821403204612,0.0238513333542738,0.000361723815174853,0.00988751090931267,0.0243183178755,0.0779313548517623,0.0144308069661874,0.0304484301218653,0.0355504007745955,0.0639054431373867,0.0703980078280098,-0.0140008314870281,-0.100373568773599,0.0340298065376393,-0.0208634644823558,0.0117879447086914,0.118718693287893,0.030423432701199,0.0589985135004736,0.00883764741996074,0.103435715627507,0.0299775942472016,-0.0143120308709883,0.00596050424558858,0.0558504034857008,-0.0407686712703318,0.027173044464653,2.49974206660841e-05,-0.0234481127258784,0.0550677957174263,-0.0330377077994977,-0.0439784257342293
1920,"USA",14.6926460266113,5552.3271484375,31.1889991760254,53.0940017700195,NA,6.13600015640259,48.796028137207,86.7600021362305,0.113666199147701,15.1769599914551,106881,0.0754500031471252,0.0540000014007092,0,6.80999994277954,0.215923508802371,0.0356677353603896,0.113835240230678,0.146954840927531,0.0917664073615885,0.102088268571693,0.0689686678748402,-0.111287105567141,-0.0331196006968524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,"USA",13.8879232406616,5322.73291015625,29.2360000610352,49.632999420166,NA,5.25299978256226,45.9135589599609,72.9300003051758,0.10461899638176,13.5580797195435,108964,0.0655599981546402,0.0447000004351139,0,7.30999994277954,-0.0646646134229636,-0.155373788975531,-0.060888443294036,-0.112795828963333,0.108981015977362,-0.00377617012892767,0.0481312155403697,-0.0425779600121976,0.0519073856692973,0.0689686678748402,NA,NA,NA,NA,-0.111287105567141,NA,NA,NA,NA,-0.0331196006968524,NA,NA,NA,NA,0.0917664073615885,NA,NA,NA,NA,0.102088268571693,NA,NA,NA,NA
1922,"USA",14.6923799514771,5539.84423828125,28,50.3680000305176,NA,5.48999977111816,47.4577407836914,72.4300003051758,0.129403501749039,12.6980495452881,110484,0.0454600006341934,0.0432000011205673,0,8.77999973297119,-0.0431963185306126,0.0441289132519944,0.0330791717179686,-0.0655342563222145,-0.0363168197705922,-0.0762754902485814,0.022337937791602,0.109663169574209,0.0986134280401831,0.0481312155403697,0.0689686678748402,NA,NA,NA,-0.0425779600121976,-0.111287105567141,NA,NA,NA,0.0519073856692973,-0.0331196006968524,NA,NA,NA,0.108981015977362,0.0917664073615885,NA,NA,NA,-0.00377617012892767,0.102088268571693,NA,NA,NA
1923,"USA",16.4945411682129,6164.19921875,30.7339992523193,54.1440010070801,NA,5.72800016403198,51.3696594238281,84.9100036621094,0.147988796234131,12.9257097244263,112387,0.0508700013160706,0.0434999987483025,0,8.55000019073486,0.0931649991304599,0.0424382444644544,0.0792080672524325,0.0177699273088039,-0.0658063335894934,0.0139569318780276,0.0753950718216561,0.0246683171556505,0.0614381399436286,0.022337937791602,0.0481312155403697,0.0689686678748402,NA,NA,0.109663169574209,-0.0425779600121976,-0.111287105567141,NA,NA,0.0986134280401831,0.0519073856692973,-0.0331196006968524,NA,NA,-0.0363168197705922,0.108981015977362,0.0917664073615885,NA,NA,-0.0762754902485814,-0.00377617012892767,0.102088268571693,NA,NA
1924,"USA",16.6130218505859,6232.55078125,32.0299987792969,57.4199981689453,NA,5.98999977111816,54.2521209716797,87.2900009155273,0.150819599628448,12.951000213623,114558,0.0394200012087822,0.0395999997854233,0,10.1599998474121,0.0413034162041588,0.0447249156214877,0.0545943733164247,0.00195469186846875,0.013659412109136,-0.0132909571122656,0.03934872433569,0.042770223753019,0.0526396814479559,0.0753950718216561,0.022337937791602,0.0481312155403697,0.0689686678748402,NA,0.0246683171556505,0.109663169574209,-0.0425779600121976,-0.111287105567141,NA,0.0614381399436286,0.0986134280401831,0.0519073856692973,-0.0331196006968524,NA,-0.0658063335894934,-0.0363168197705922,0.108981015977362,0.0917664073615885,NA,0.0139569318780276,-0.0762754902485814,-0.00377617012892767,0.102088268571693,NA
1925,"USA",16.7388572692871,6282.4189453125,34.3779983520508,62.2319984436035,NA,6.03900003433228,59.0905494689941,90.75,0.158394604921341,13.2798404693604,116284,0.0404400005936623,0.0379999987781048,0,12.460000038147,0.0707438514599841,0.0081470670941568,0.0854289162549726,0.0250741093905971,0.0318712975506239,-0.0146850647949888,0.045669742069387,-0.0169270422964403,0.0603548068643756,0.03934872433569,0.0753950718216561,0.022337937791602,0.0481312155403697,0.0689686678748402,0.042770223753019,0.0246683171556505,0.109663169574209,-0.0425779600121976,-0.111287105567141,0.0526396814479559,0.0614381399436286,0.0986134280401831,0.0519073856692973,-0.0331196006968524,0.013659412109136,-0.0658063335894934,-0.0363168197705922,0.108981015977362,0.0917664073615885,-0.0132909571122656,0.0139569318780276,-0.0762754902485814,-0.00377617012892767,0.102088268571693
1926,"USA",17.5180625915527,6602.44189453125,36.6580009460449,65.0749969482422,NA,6.03900003433228,61.2523994445801,96.7699966430664,0.159069895744324,13.4063100814819,117857,0.0433700010180473,0.0355999991297722,0,13.4899997711182,0.0642149343871741,0,0.035932019099457,0.00947836659386825,-1.35866708992349e-05,0.0282829152877169,0.0547365677933058,-0.00947836659386825,0.0264536525055887,0.045669742069387,0.03934872433569,0.0753950718216561,0.022337937791602,0.0481312155403697,-0.0169270422964403,0.042770223753019,0.0246683171556505,0.109663169574209,-0.0425779600121976,0.0603548068643756,0.0526396814479559,0.0614381399436286,0.0986134280401831,0.0519073856692973,0.0318712975506239,0.013659412109136,-0.0658063335894934,-0.0363168197705922,0.108981015977362,-0.0146850647949888,-0.0132909571122656,0.0139569318780276,-0.0762754902485814,-0.00377617012892767
1927,"USA",17.3705139160156,6576.4990234375,37.9490013122559,67.8929977416992,NA,6.11299991607666,62.7965698242188,95.5999984741211,0.153188407421112,13.1533603668213,119502,0.0408499985933304,0.031700000166893,0,17.4599990844727,0.0346114762558032,0.0121791963070645,0.0248974280860121,-0.0190482305388082,0.0467756663625576,0.00971404816979116,0.0536597067946114,0.0312274268458728,0.0439456586248204,0.0547365677933058,0.045669742069387,0.03934872433569,0.0753950718216561,0.022337937791602,-0.00947836659386825,-0.0169270422964403,0.042770223753019,0.0246683171556505,0.109663169574209,0.0264536525055887,0.0603548068643756,0.0526396814479559,0.0614381399436286,0.0986134280401831,-1.35866708992349e-05,0.0318712975506239,0.013659412109136,-0.0658063335894934,-0.0363168197705922,0.0282829152877169,-0.0146850647949888,-0.0132909571122656,0.0139569318780276,-0.0762754902485814
1928,"USA",17.4765033721924,6569.34521484375,39.9459991455078,71.1210021972656,NA,6.04300022125244,65.164306640625,96.5199966430664,0.147926807403564,12.976300239563,120971,0.0487800016999245,0.0344999991357327,0,23.1499996185303,0.0512853330390133,-0.0115170233254871,0.0370114235192149,-0.0135526320090142,0.0417079311581302,0.0142739095197981,0.0648379650480275,0.00203560868352715,0.0505640555282292,0.0536597067946114,0.0547365677933058,0.045669742069387,0.03934872433569,0.0753950718216561,0.0312274268458728,-0.00947836659386825,-0.0169270422964403,0.042770223753019,0.0246683171556505,0.0439456586248204,0.0264536525055887,0.0603548068643756,0.0526396814479559,0.0614381399436286,0.0467756663625576,-1.35866708992349e-05,0.0318712975506239,0.013659412109136,-0.0658063335894934,0.00971404816979116,0.0282829152877169,-0.0146850647949888,-0.0132909571122656,0.0139569318780276
1929,"USA",18.4186210632324,6898.72216796875,41.9440002441406,72.3150024414062,NA,6.00799989700317,65.2672576904297,103.599998474121,0.157790198922157,12.976300239563,122245,0.0583500005304813,0.0335999988019466,1,21.3999996185303,0.0488068804390673,-0.00580871667388094,0.00157862204156789,0,-0.0219802286805922,0.0472282583974995,0.0488068804390673,-0.00580871667388094,0.00157862204156789,0.0648379650480275,0.0536597067946114,0.0547365677933058,0.045669742069387,0.03934872433569,0.00203560868352715,0.0312274268458728,-0.00947836659386825,-0.0169270422964403,0.042770223753019,0.0505640555282292,0.0439456586248204,0.0264536525055887,0.0603548068643756,0.0526396814479559,0.0417079311581302,0.0467756663625576,-1.35866708992349e-05,0.0318712975506239,0.013659412109136,0.0142739095197981,0.00971404816979116,0.0282829152877169,-0.0146850647949888,-0.0132909571122656
1930,"USA",16.6342067718506,6212.712890625,40.9900016784668,74.2900009155273,NA,5.91400003433228,63.8260307312012,91.1999969482422,0.112226001918316,12.6474599838257,123668,0.0351400002837181,0.032200001180172,0,15.5100002288818,-0.0230072256264173,-0.0157694700830135,-0.0223293845792147,-0.0256682319530852,0.104475225852376,-0.000677841047201977,0.00266100632666788,0.00989876187007166,0.00333884737387047,0.0488068804390673,0.0648379650480275,0.0536597067946114,0.0547365677933058,0.045669742069387,-0.00580871667388094,0.00203560868352715,0.0312274268458728,-0.00947836659386825,-0.0169270422964403,0.00157862204156789,0.0505640555282292,0.0439456586248204,0.0264536525055887,0.0603548068643756,-0.0219802286805922,0.0417079311581302,0.0467756663625576,-1.35866708992349e-05,0.0318712975506239,0.0472282583974995,0.0142739095197981,0.00971404816979116,0.0282829152877169,-0.0146850647949888
1931,"USA",15.4362764358521,5691.3671875,35.4160003662109,70.0699996948242,NA,6.28999996185303,58.8846588134766,76.5,0.0741005018353462,11.5344896316528,124633,0.0266800001263618,0.0392999984323978,0,8.4399995803833,-0.146164469694339,0.0616386374121076,-0.080580517169822,-0.0921147577698331,0.0295996530911991,-0.0655839525245178,-0.054049711924506,0.153753395181941,0.0115342406000112,0.00266100632666788,0.0488068804390673,0.0648379650480275,0.0536597067946114,0.0547365677933058,0.00989876187007166,-0.00580871667388094,0.00203560868352715,0.0312274268458728,-0.00947836659386825,0.00333884737387047,0.00157862204156789,0.0505640555282292,0.0439456586248204,0.0264536525055887,0.104475225852376,-0.0219802286805922,0.0417079311581302,0.0467756663625576,-1.35866708992349e-05,-0.000677841047201977,0.0472282583974995,0.0142739095197981,0.00971404816979116,0.0282829152877169
1932,"USA",13.3296146392822,4908.3662109375,28.0709991455078,57.2949981689453,NA,6.67999982833862,49.2078094482422,58.7000007629395,0.0172873008996248,10.3456296920776,125436,0.0266100000590086,0.033500000834465,0,6.82000017166138,-0.232426721248613,0.0601568972030955,-0.179528255635662,-0.108777466885154,0.0324242797525616,-0.0528984656129504,-0.123649254363459,0.168934364088249,-0.0707507887505083,-0.054049711924506,0.00266100632666788,0.0488068804390673,0.0648379650480275,0.0536597067946114,0.153753395181941,0.00989876187007166,-0.00580871667388094,0.00203560868352715,0.0312274268458728,0.0115342406000112,0.00333884737387047,0.00157862204156789,0.0505640555282292,0.0439456586248204,0.0295996530911991,0.104475225852376,-0.0219802286805922,0.0417079311581302,0.0467756663625576,-0.0655839525245178,-0.000677841047201977,0.0472282583974995,0.0142739095197981,0.00971404816979116
1933,"USA",13.0799465179443,4776.916015625,22.3369998931885,51.359001159668,NA,7.21299982070923,43.44287109375,56.4000015258789,0.0252315998077393,9.81443214416504,126180,0.016890000551939,0.035300001502037,0,9.97000026702881,-0.228492492951895,0.0767669668141762,-0.124605572765033,-0.0527102084280076,-0.188521938679183,-0.103886920186863,-0.175782284523888,0.129477175242184,-0.0718953643370255,-0.123649254363459,-0.054049711924506,0.00266100632666788,0.0488068804390673,0.0648379650480275,0.168934364088249,0.153753395181941,0.00989876187007166,-0.00580871667388094,0.00203560868352715,-0.0707507887505083,0.0115342406000112,0.00333884737387047,0.00157862204156789,0.0505640555282292,0.0324242797525616,0.0295996530911991,0.104475225852376,-0.0219802286805922,0.0417079311581302,-0.0528984656129504,-0.0655839525245178,-0.000677841047201977,0.0472282583974995,0.0142739095197981
1934,"USA",14.4116268157959,5113.60693359375,21.3090000152588,55.9150009155273,NA,8.51900005340576,47.1488990783691,66,0.0507927015423775,10.1432695388794,126978,0.0100400000810623,0.029899999499321,0,9.26000022888184,-0.0471149721697444,0.166414040664802,0.081863892701584,0.0329564157854869,-0.204300528637567,-0.128978864871328,-0.0800713879552313,0.133457624879315,0.0489074769160971,-0.175782284523888,-0.123649254363459,-0.054049711924506,0.00266100632666788,0.0488068804390673,0.129477175242184,0.168934364088249,0.153753395181941,0.00989876187007166,-0.00580871667388094,-0.0718953643370255,-0.0707507887505083,0.0115342406000112,0.00333884737387047,0.00157862204156789,-0.188521938679183,0.0324242797525616,0.0295996530911991,0.104475225852376,-0.0219802286805922,-0.103886920186863,-0.0528984656129504,-0.0655839525245178,-0.000677841047201977,0.0472282583974995
1935,"USA",15.5955743789673,5466.837890625,20.2399997711182,59.951000213623,NA,10.3240003585815,54.2521209716797,73.3000030517578,0.0888691022992134,10.3962202072144,127859,0.00749999983236194,0.0282000005245209,0,13.039999961853,-0.0514686862889815,0.192172347259457,0.140331428446923,0.0246319125501984,-0.156374594788965,-0.191800114735905,-0.0761005988391799,0.167540434709259,0.115699515896725,-0.0800713879552313,-0.175782284523888,-0.123649254363459,-0.054049711924506,0.00266100632666788,0.133457624879315,0.129477175242184,0.168934364088249,0.153753395181941,0.00989876187007166,0.0489074769160971,-0.0718953643370255,-0.0707507887505083,0.0115342406000112,0.00333884737387047,-0.204300528637567,-0.188521938679183,0.0324242797525616,0.0295996530911991,0.104475225852376,-0.128978864871328,-0.103886920186863,-0.0528984656129504,-0.0655839525245178,-0.000677841047201977
1936,"USA",17.525463104248,6203.8837890625,20.6399993896484,66.8539962768555,NA,10.4169998168945,60.6347312927246,83.8000030517578,0.103144101798534,10.4974002838135,128681,0.00749999983236194,0.0252000000327826,0,17.0599994659424,0.0195700779311911,0.00896775283557094,0.111225764636468,0.00968533601733679,-0.114302315447594,-0.091655686705277,0.00988474191385436,-0.000717583181765846,0.101540428619131,-0.0761005988391799,-0.0800713879552313,-0.175782284523888,-0.123649254363459,-0.054049711924506,0.167540434709259,0.133457624879315,0.129477175242184,0.168934364088249,0.153753395181941,0.115699515896725,0.0489074769160971,-0.0718953643370255,-0.0707507887505083,0.0115342406000112,-0.156374594788965,-0.204300528637567,-0.188521938679183,0.0324242797525616,0.0295996530911991,-0.191800114735905,-0.128978864871328,-0.103886920186863,-0.0528984656129504,-0.0655839525245178
1937,"USA",18.3191089630127,6430.1220703125,22.4349994659424,68.5019989013672,NA,9.41699981689453,63.5171890258789,91.9000015258789,0.130598902702332,10.8768196105957,129464,0.00947999954223633,0.0267999991774559,0,11.0200004577637,0.0833913045812187,-0.100922522340964,0.0464427100437881,0.0355062490030296,-0.00887669747891628,0.0369485945374302,0.0478850555781891,-0.136428771343993,0.0109364610407585,0.00988474191385436,-0.0761005988391799,-0.0800713879552313,-0.175782284523888,-0.123649254363459,-0.000717583181765846,0.167540434709259,0.133457624879315,0.129477175242184,0.168934364088249,0.101540428619131,0.115699515896725,0.0489074769160971,-0.0718953643370255,-0.0707507887505083,-0.114302315447594,-0.156374594788965,-0.204300528637567,-0.188521938679183,0.0324242797525616,-0.091655686705277,-0.191800114735905,-0.128978864871328,-0.103886920186863,-0.0528984656129504
1938,"USA",17.545280456543,6126.4658203125,21.0330009460449,67.7300033569336,NA,11.8159999847412,63.5171890258789,86.0999984741211,0.0769257992506027,10.6744604110718,130476,0.00793999992311001,0.0248000007122755,0,12.6899995803833,-0.0645295377512674,0.226937996853926,0,-0.0187798726278312,0.000662114502547606,-0.0645295377512671,-0.0457496651234361,0.245717869481758,0.0187798726278312,0.0478850555781891,0.00988474191385436,-0.0761005988391799,-0.0800713879552313,-0.175782284523888,-0.136428771343993,-0.000717583181765846,0.167540434709259,0.133457624879315,0.129477175242184,0.0109364610407585,0.101540428619131,0.115699515896725,0.0489074769160971,-0.0718953643370255,-0.00887669747891628,-0.114302315447594,-0.156374594788965,-0.204300528637567,-0.188521938679183,0.0369485945374302,-0.091655686705277,-0.191800114735905,-0.128978864871328,-0.103886920186863
1948,"USA",29.0523834228516,9064.5634765625,38.2999992370605,NA,NA,33.826000213623,208.978805541992,269.200012207031,0.183736205101013,18.2376403808594,147203,0.0110999997705221,0.0211999993771315,0,15.1899995803833,NA,-0.0204539996245021,0.0148888684147392,0.0748547488690745,NA,NA,NA,-0.0953087484935766,-0.0599658804543353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,"USA",28.3963432312012,8943.744140625,39.4000015258789,NA,NA,33.3240013122559,207.949295043945,267.299987792969,0.184263795614243,18.6770992279053,149770,0.0112600000575185,0.0179999992251396,0,16.5400009155273,0.0283159787652685,-0.0149518463758369,-0.00493856177612972,0.0238105219636235,0.0353990444044581,0.0332545405413982,0.00450545680164494,-0.0387623683394605,-0.0287490837397533,NA,NA,NA,NA,NA,-0.0953087484935766,NA,NA,NA,NA,-0.0599658804543353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
